no	month	temperature	precipitation	station	country	latitude	NS	longitude	WE	altitude
721	2	-34.1	10.5	オモロン_ロシア	ロシア	65.23	N	160.53	E	260
721	3	-23.9	12	オモロン_ロシア	ロシア	65.23	N	160.53	E	260
721	4	-12.1	4	オモロン_ロシア	ロシア	65.23	N	160.53	E	260
721	5	2.9	10.9	オモロン_ロシア	ロシア	65.23	N	160.53	E	260
721	6	12.4	32.1	オモロン_ロシア	ロシア	65.23	N	160.53	E	260
721	7	15	66.3	オモロン_ロシア	ロシア	65.23	N	160.53	E	260
721	8	10.7	53.2	オモロン_ロシア	ロシア	65.23	N	160.53	E	260
721	9	3.7	33.2	オモロン_ロシア	ロシア	65.23	N	160.53	E	260
721	10	-9.4	24.3	オモロン_ロシア	ロシア	65.23	N	160.53	E	260
721	11	-24.1	27.5	オモロン_ロシア	ロシア	65.23	N	160.53	E	260
721	12	-34.9	16.7	オモロン_ロシア	ロシア	65.23	N	160.53	E	260
722	1	-30	NA	オリョクミンスク_ロシア	ロシア	60.4	N	120.42	E	225
722	2	-25.1	NA	オリョクミンスク_ロシア	ロシア	60.4	N	120.42	E	225
722	3	-14.3	NA	オリョクミンスク_ロシア	ロシア	60.4	N	120.42	E	225
722	4	-2.4	NA	オリョクミンスク_ロシア	ロシア	60.4	N	120.42	E	225
722	5	7.4	NA	オリョクミンスク_ロシア	ロシア	60.4	N	120.42	E	225
722	6	15.9	NA	オリョクミンスク_ロシア	ロシア	60.4	N	120.42	E	225
722	7	18.5	NA	オリョクミンスク_ロシア	ロシア	60.4	N	120.42	E	225
722	8	15.1	NA	オリョクミンスク_ロシア	ロシア	60.4	N	120.42	E	225
722	9	6.5	NA	オリョクミンスク_ロシア	ロシア	60.4	N	120.42	E	225
722	10	-4.6	NA	オリョクミンスク_ロシア	ロシア	60.4	N	120.42	E	225
722	11	-20.4	NA	オリョクミンスク_ロシア	ロシア	60.4	N	120.42	E	225
722	12	-30.5	NA	オリョクミンスク_ロシア	ロシア	60.4	N	120.42	E	225
723	1	-17.5	NA	オルディンスコエ_ロシア	ロシア	54.37	N	81.89	E	132
723	2	-14.8	NA	オルディンスコエ_ロシア	ロシア	54.37	N	81.89	E	132
723	3	-6.9	NA	オルディンスコエ_ロシア	ロシア	54.37	N	81.89	E	132
723	4	4	NA	オルディンスコエ_ロシア	ロシア	54.37	N	81.89	E	132
723	5	12.1	NA	オルディンスコエ_ロシア	ロシア	54.37	N	81.89	E	132
723	6	17.9	NA	オルディンスコエ_ロシア	ロシア	54.37	N	81.89	E	132
723	7	19.7	NA	オルディンスコエ_ロシア	ロシア	54.37	N	81.89	E	132
723	8	17.1	NA	オルディンスコエ_ロシア	ロシア	54.37	N	81.89	E	132
723	9	10.4	NA	オルディンスコエ_ロシア	ロシア	54.37	N	81.89	E	132
723	10	3.5	NA	オルディンスコエ_ロシア	ロシア	54.37	N	81.89	E	132
723	11	-7	NA	オルディンスコエ_ロシア	ロシア	54.37	N	81.89	E	132
723	12	-14.1	NA	オルディンスコエ_ロシア	ロシア	54.37	N	81.89	E	132
724	1	-35.1	13.3	オレニョク_ロシア	ロシア	68.5	N	112.43	E	217
724	2	-32.7	11.5	オレニョク_ロシア	ロシア	68.5	N	112.43	E	217
724	3	-21.5	12.5	オレニョク_ロシア	ロシア	68.5	N	112.43	E	217
724	4	-9	14.4	オレニョク_ロシア	ロシア	68.5	N	112.43	E	217
724	5	0.3	21.9	オレニョク_ロシア	ロシア	68.5	N	112.43	E	217
724	6	12	39	オレニョク_ロシア	ロシア	68.5	N	112.43	E	217
724	7	15.3	48.8	オレニョク_ロシア	ロシア	68.5	N	112.43	E	217
724	8	11.6	44.9	オレニョク_ロシア	ロシア	68.5	N	112.43	E	217
724	9	3	33.4	オレニョク_ロシア	ロシア	68.5	N	112.43	E	217
724	10	-10.2	24.7	オレニョク_ロシア	ロシア	68.5	N	112.43	E	217
724	11	-26.4	20.8	オレニョク_ロシア	ロシア	68.5	N	112.43	E	217
724	12	-33.7	14	オレニョク_ロシア	ロシア	68.5	N	112.43	E	217
725	1	-11.7	31.3	オレンブルグ_ロシア	ロシア	51.69	N	55.08	E	115
725	2	-11.2	24.3	オレンブルグ_ロシア	ロシア	51.69	N	55.08	E	115
725	3	-4.4	25.4	オレンブルグ_ロシア	ロシア	51.69	N	55.08	E	115
725	4	7.7	21.5	オレンブルグ_ロシア	ロシア	51.69	N	55.08	E	115
725	5	15.8	32.3	オレンブルグ_ロシア	ロシア	51.69	N	55.08	E	115
725	6	20.5	44	オレンブルグ_ロシア	ロシア	51.69	N	55.08	E	115
725	7	22.4	46.3	オレンブルグ_ロシア	ロシア	51.69	N	55.08	E	115
725	8	20.9	20.8	オレンブルグ_ロシア	ロシア	51.69	N	55.08	E	115
725	9	14.4	20.6	オレンブルグ_ロシア	ロシア	51.69	N	55.08	E	115
725	10	6.5	33.8	オレンブルグ_ロシア	ロシア	51.69	N	55.08	E	115
725	11	-2.6	26.2	オレンブルグ_ロシア	ロシア	51.69	N	55.08	E	115
725	12	-9.7	34.3	オレンブルグ_ロシア	ロシア	51.69	N	55.08	E	115
726	1	-27.6	NA	カチュグ_ロシア	ロシア	53.97	N	105.9	E	518
726	2	-22.9	NA	カチュグ_ロシア	ロシア	53.97	N	105.9	E	518
726	3	-11.4	NA	カチュグ_ロシア	ロシア	53.97	N	105.9	E	518
726	4	1.4	NA	カチュグ_ロシア	ロシア	53.97	N	105.9	E	518
726	5	8.9	NA	カチュグ_ロシア	ロシア	53.97	N	105.9	E	518
726	6	15.8	NA	カチュグ_ロシア	ロシア	53.97	N	105.9	E	518
726	7	18.4	NA	カチュグ_ロシア	ロシア	53.97	N	105.9	E	518
726	8	15.3	NA	カチュグ_ロシア	ロシア	53.97	N	105.9	E	518
726	9	7.4	NA	カチュグ_ロシア	ロシア	53.97	N	105.9	E	518
726	10	-1.6	NA	カチュグ_ロシア	ロシア	53.97	N	105.9	E	518
726	11	-14.9	NA	カチュグ_ロシア	ロシア	53.97	N	105.9	E	518
726	12	-25.1	NA	カチュグ_ロシア	ロシア	53.97	N	105.9	E	518
727	1	-14.6	NA	カミシュロフ_ロシア	ロシア	56.85	N	62.72	E	127
727	2	-12.7	NA	カミシュロフ_ロシア	ロシア	56.85	N	62.72	E	127
727	3	-4.9	NA	カミシュロフ_ロシア	ロシア	56.85	N	62.72	E	127
727	4	4.8	NA	カミシュロフ_ロシア	ロシア	56.85	N	62.72	E	127
727	5	12	NA	カミシュロフ_ロシア	ロシア	56.85	N	62.72	E	127
727	6	17.2	NA	カミシュロフ_ロシア	ロシア	56.85	N	62.72	E	127
727	7	18.6	NA	カミシュロフ_ロシア	ロシア	56.85	N	62.72	E	127
727	8	16.4	NA	カミシュロフ_ロシア	ロシア	56.85	N	62.72	E	127
727	9	10.6	NA	カミシュロフ_ロシア	ロシア	56.85	N	62.72	E	127
727	10	3.6	NA	カミシュロフ_ロシア	ロシア	56.85	N	62.72	E	127
727	11	-6.2	NA	カミシュロフ_ロシア	ロシア	56.85	N	62.72	E	127
727	12	-12.3	NA	カミシュロフ_ロシア	ロシア	56.85	N	62.72	E	127
728	1	-21.9	17.9	カメンスコエ_ロシア	ロシア	62.47	N	166.21	E	35
728	2	-22.9	18.7	カメンスコエ_ロシア	ロシア	62.47	N	166.21	E	35
728	3	-16.9	25.4	カメンスコエ_ロシア	ロシア	62.47	N	166.21	E	35
728	4	-8.5	15.1	カメンスコエ_ロシア	ロシア	62.47	N	166.21	E	35
728	5	2.9	19.4	カメンスコエ_ロシア	ロシア	62.47	N	166.21	E	35
728	6	11.7	33.7	カメンスコエ_ロシア	ロシア	62.47	N	166.21	E	35
728	7	14.9	43.1	カメンスコエ_ロシア	ロシア	62.47	N	166.21	E	35
728	8	12.4	62	カメンスコエ_ロシア	ロシア	62.47	N	166.21	E	35
728	9	6.1	57.3	カメンスコエ_ロシア	ロシア	62.47	N	166.21	E	35
728	10	-3.3	45	カメンスコエ_ロシア	ロシア	62.47	N	166.21	E	35
728	11	-13.5	38	カメンスコエ_ロシア	ロシア	62.47	N	166.21	E	35
728	12	-20.4	30.7	カメンスコエ_ロシア	ロシア	62.47	N	166.21	E	35
729	1	-17.8	NA	カメンナオビ_ロシア	ロシア	53.82	N	81.27	E	127
729	2	-15.3	NA	カメンナオビ_ロシア	ロシア	53.82	N	81.27	E	127
729	3	-7.2	NA	カメンナオビ_ロシア	ロシア	53.82	N	81.27	E	127
729	4	5.1	NA	カメンナオビ_ロシア	ロシア	53.82	N	81.27	E	127
729	5	13	NA	カメンナオビ_ロシア	ロシア	53.82	N	81.27	E	127
729	6	18.4	NA	カメンナオビ_ロシア	ロシア	53.82	N	81.27	E	127
729	7	20.2	NA	カメンナオビ_ロシア	ロシア	53.82	N	81.27	E	127
729	8	17.7	NA	カメンナオビ_ロシア	ロシア	53.82	N	81.27	E	127
729	9	11.3	NA	カメンナオビ_ロシア	ロシア	53.82	N	81.27	E	127
729	10	4.1	NA	カメンナオビ_ロシア	ロシア	53.82	N	81.27	E	127
729	11	-6.5	NA	カメンナオビ_ロシア	ロシア	53.82	N	81.27	E	127
729	12	-14.3	NA	カメンナオビ_ロシア	ロシア	53.82	N	81.27	E	127
730	1	-32.6	5	カラカン_ロシア	ロシア	55.12	N	116.77	E	612
730	2	-25.6	3.9	カラカン_ロシア	ロシア	55.12	N	116.77	E	612
730	3	-15.5	3.3	カラカン_ロシア	ロシア	55.12	N	116.77	E	612
730	4	-2.3	18.5	カラカン_ロシア	ロシア	55.12	N	116.77	E	612
730	5	7.2	33.3	カラカン_ロシア	ロシア	55.12	N	116.77	E	612
730	6	14.6	64.9	カラカン_ロシア	ロシア	55.12	N	116.77	E	612
730	7	17.1	101.5	カラカン_ロシア	ロシア	55.12	N	116.77	E	612
730	8	14.2	80.9	カラカン_ロシア	ロシア	55.12	N	116.77	E	612
730	9	6.2	57.8	カラカン_ロシア	ロシア	55.12	N	116.77	E	612
730	10	-4.5	17.2	カラカン_ロシア	ロシア	55.12	N	116.77	E	612
730	11	-20.6	8.5	カラカン_ロシア	ロシア	55.12	N	116.77	E	612
730	12	-31.9	4.6	カラカン_ロシア	ロシア	55.12	N	116.77	E	612
731	1	-17.4	NA	カラスク_ロシア	ロシア	53.73	N	78.02	E	NA
731	2	-15.2	NA	カラスク_ロシア	ロシア	53.73	N	78.02	E	NA
731	3	-7.4	NA	カラスク_ロシア	ロシア	53.73	N	78.02	E	NA
731	4	5.3	NA	カラスク_ロシア	ロシア	53.73	N	78.02	E	NA
731	5	13.7	NA	カラスク_ロシア	ロシア	53.73	N	78.02	E	NA
731	6	19.1	NA	カラスク_ロシア	ロシア	53.73	N	78.02	E	NA
731	7	20.6	NA	カラスク_ロシア	ロシア	53.73	N	78.02	E	NA
731	8	18	NA	カラスク_ロシア	ロシア	53.73	N	78.02	E	NA
731	9	11.7	NA	カラスク_ロシア	ロシア	53.73	N	78.02	E	NA
731	10	4.3	NA	カラスク_ロシア	ロシア	53.73	N	78.02	E	NA
731	11	-6.6	NA	カラスク_ロシア	ロシア	53.73	N	78.02	E	NA
731	12	-14.1	NA	カラスク_ロシア	ロシア	53.73	N	78.02	E	NA
732	1	-18.2	NA	カラチンスク_ロシア	ロシア	55.03	N	74.58	E	109
732	2	-15.8	NA	カラチンスク_ロシア	ロシア	55.03	N	74.58	E	109
732	3	-7.4	NA	カラチンスク_ロシア	ロシア	55.03	N	74.58	E	109
732	4	4.1	NA	カラチンスク_ロシア	ロシア	55.03	N	74.58	E	109
732	5	12.7	NA	カラチンスク_ロシア	ロシア	55.03	N	74.58	E	109
732	6	17.9	NA	カラチンスク_ロシア	ロシア	55.03	N	74.58	E	109
732	7	19.5	NA	カラチンスク_ロシア	ロシア	55.03	N	74.58	E	109
732	8	16.7	NA	カラチンスク_ロシア	ロシア	55.03	N	74.58	E	109
732	9	10.6	NA	カラチンスク_ロシア	ロシア	55.03	N	74.58	E	109
732	10	3.6	NA	カラチンスク_ロシア	ロシア	55.03	N	74.58	E	109
732	11	-7.2	NA	カラチンスク_ロシア	ロシア	55.03	N	74.58	E	109
732	12	-14.7	NA	カラチンスク_ロシア	ロシア	55.03	N	74.58	E	109
733	1	-20.1	NA	カンスク_ロシア	ロシア	56.2	N	95.65	E	202
733	2	-16.3	NA	カンスク_ロシア	ロシア	56.2	N	95.65	E	202
733	3	-7.3	NA	カンスク_ロシア	ロシア	56.2	N	95.65	E	202
733	4	3	NA	カンスク_ロシア	ロシア	56.2	N	95.65	E	202
733	5	10.2	NA	カンスク_ロシア	ロシア	56.2	N	95.65	E	202
733	6	17.2	NA	カンスク_ロシア	ロシア	56.2	N	95.65	E	202
733	7	19.5	NA	カンスク_ロシア	ロシア	56.2	N	95.65	E	202
733	8	16.4	NA	カンスク_ロシア	ロシア	56.2	N	95.65	E	202
733	9	8.8	NA	カンスク_ロシア	ロシア	56.2	N	95.65	E	202
733	10	1.3	NA	カンスク_ロシア	ロシア	56.2	N	95.65	E	202
733	11	-9.6	NA	カンスク_ロシア	ロシア	56.2	N	95.65	E	202
733	12	-17.5	NA	カンスク_ロシア	ロシア	56.2	N	95.65	E	202
734	1	-13.6	NA	ガイヌイ_ロシア	ロシア	60.28	N	54.35	E	196
734	2	-11.8	NA	ガイヌイ_ロシア	ロシア	60.28	N	54.35	E	196
734	3	-4.7	NA	ガイヌイ_ロシア	ロシア	60.28	N	54.35	E	196
734	4	2.9	NA	ガイヌイ_ロシア	ロシア	60.28	N	54.35	E	196
734	5	10.3	NA	ガイヌイ_ロシア	ロシア	60.28	N	54.35	E	196
734	6	15	NA	ガイヌイ_ロシア	ロシア	60.28	N	54.35	E	196
734	7	18.3	NA	ガイヌイ_ロシア	ロシア	60.28	N	54.35	E	196
734	8	14.9	NA	ガイヌイ_ロシア	ロシア	60.28	N	54.35	E	196
734	9	9.4	NA	ガイヌイ_ロシア	ロシア	60.28	N	54.35	E	196
734	10	1.8	NA	ガイヌイ_ロシア	ロシア	60.28	N	54.35	E	196
734	11	-5.7	NA	ガイヌイ_ロシア	ロシア	60.28	N	54.35	E	196
734	12	-11.4	NA	ガイヌイ_ロシア	ロシア	60.28	N	54.35	E	196
735	1	-15.7	NA	ガリ_ロシア	ロシア	59.43	N	62.33	E	128
735	2	-13.3	NA	ガリ_ロシア	ロシア	59.43	N	62.33	E	128
735	3	-4.6	NA	ガリ_ロシア	ロシア	59.43	N	62.33	E	128
735	4	3.2	NA	ガリ_ロシア	ロシア	59.43	N	62.33	E	128
735	5	11.1	NA	ガリ_ロシア	ロシア	59.43	N	62.33	E	128
735	6	15.9	NA	ガリ_ロシア	ロシア	59.43	N	62.33	E	128
735	7	18.5	NA	ガリ_ロシア	ロシア	59.43	N	62.33	E	128
735	8	15.3	NA	ガリ_ロシア	ロシア	59.43	N	62.33	E	128
735	9	9.4	NA	ガリ_ロシア	ロシア	59.43	N	62.33	E	128
735	10	1.9	NA	ガリ_ロシア	ロシア	59.43	N	62.33	E	128
735	11	-7.2	NA	ガリ_ロシア	ロシア	59.43	N	62.33	E	128
735	12	-13.4	NA	ガリ_ロシア	ロシア	59.43	N	62.33	E	128
736	1	-21	1	キィラ_ロシア	ロシア	49.57	N	111.97	E	907
736	2	-15.6	2.3	キィラ_ロシア	ロシア	49.57	N	111.97	E	907
736	3	-6.9	4.9	キィラ_ロシア	ロシア	49.57	N	111.97	E	907
736	4	2.7	6.9	キィラ_ロシア	ロシア	49.57	N	111.97	E	907
736	5	10.3	27	キィラ_ロシア	ロシア	49.57	N	111.97	E	907
736	6	16.2	69.8	キィラ_ロシア	ロシア	49.57	N	111.97	E	907
736	7	18.6	98.1	キィラ_ロシア	ロシア	49.57	N	111.97	E	907
736	8	16.2	75.4	キィラ_ロシア	ロシア	49.57	N	111.97	E	907
736	9	9.4	39.5	キィラ_ロシア	ロシア	49.57	N	111.97	E	907
736	10	0.3	12.6	キィラ_ロシア	ロシア	49.57	N	111.97	E	907
736	11	-11.2	3.8	キィラ_ロシア	ロシア	49.57	N	111.97	E	907
736	12	-19.1	3.5	キィラ_ロシア	ロシア	49.57	N	111.97	E	907
737	1	-28.6	8.4	キジル_ロシア	ロシア	51.71	N	94.49	E	626
737	2	-22.8	5.3	キジル_ロシア	ロシア	51.71	N	94.49	E	626
737	3	-9	4	キジル_ロシア	ロシア	51.71	N	94.49	E	626
737	4	6	10.4	キジル_ロシア	ロシア	51.71	N	94.49	E	626
737	5	12.8	15.9	キジル_ロシア	ロシア	51.71	N	94.49	E	626
737	6	19.2	29.5	キジル_ロシア	ロシア	51.71	N	94.49	E	626
737	7	21.3	63.1	キジル_ロシア	ロシア	51.71	N	94.49	E	626
737	8	18.2	46.1	キジル_ロシア	ロシア	51.71	N	94.49	E	626
737	9	10.9	24.9	キジル_ロシア	ロシア	51.71	N	94.49	E	626
737	10	1.8	8.8	キジル_ロシア	ロシア	51.71	N	94.49	E	626
737	11	-11.6	11.4	キジル_ロシア	ロシア	51.71	N	94.49	E	626
737	12	-24.4	14	キジル_ロシア	ロシア	51.71	N	94.49	E	626
738	1	-20	3	キャフタ_ロシア	ロシア	50.36	N	106.45	E	791
738	2	-14.9	3.3	キャフタ_ロシア	ロシア	50.36	N	106.45	E	791
738	3	-5.4	5.8	キャフタ_ロシア	ロシア	50.36	N	106.45	E	791
738	4	4.1	15.3	キャフタ_ロシア	ロシア	50.36	N	106.45	E	791
738	5	11	42.5	キャフタ_ロシア	ロシア	50.36	N	106.45	E	791
738	6	17.7	53.9	キャフタ_ロシア	ロシア	50.36	N	106.45	E	791
738	7	20.1	68.2	キャフタ_ロシア	ロシア	50.36	N	106.45	E	791
738	8	17.3	82.3	キャフタ_ロシア	ロシア	50.36	N	106.45	E	791
738	9	10.3	45.2	キャフタ_ロシア	ロシア	50.36	N	106.45	E	791
738	10	1.6	15.9	キャフタ_ロシア	ロシア	50.36	N	106.45	E	791
738	11	-9.1	7.7	キャフタ_ロシア	ロシア	50.36	N	106.45	E	791
738	12	-17.5	5.7	キャフタ_ロシア	ロシア	50.36	N	106.45	E	791
739	1	-13	39	キルス_ロシア	ロシア	59.35	N	52.25	E	167
739	2	-11.8	25.6	キルス_ロシア	ロシア	59.35	N	52.25	E	167
739	3	-4.8	39.9	キルス_ロシア	ロシア	59.35	N	52.25	E	167
739	4	3.1	46.7	キルス_ロシア	ロシア	59.35	N	52.25	E	167
739	5	10.6	42.8	キルス_ロシア	ロシア	59.35	N	52.25	E	167
739	6	15.5	83.9	キルス_ロシア	ロシア	59.35	N	52.25	E	167
739	7	17.9	85.1	キルス_ロシア	ロシア	59.35	N	52.25	E	167
739	8	14.8	69.1	キルス_ロシア	ロシア	59.35	N	52.25	E	167
739	9	9.4	59.3	キルス_ロシア	ロシア	59.35	N	52.25	E	167
739	10	2.5	68.4	キルス_ロシア	ロシア	59.35	N	52.25	E	167
739	11	-5.5	51.9	キルス_ロシア	ロシア	59.35	N	52.25	E	167
739	12	-10.8	44.4	キルス_ロシア	ロシア	59.35	N	52.25	E	167
740	1	-25.8	20	キレンスク_ロシア	ロシア	57.77	N	108.07	E	256
740	2	-21.1	15.2	キレンスク_ロシア	ロシア	57.77	N	108.07	E	256
740	3	-11.4	11	キレンスク_ロシア	ロシア	57.77	N	108.07	E	256
740	4	-0.5	14.4	キレンスク_ロシア	ロシア	57.77	N	108.07	E	256
740	5	8	33.9	キレンスク_ロシア	ロシア	57.77	N	108.07	E	256
740	6	16	54.2	キレンスク_ロシア	ロシア	57.77	N	108.07	E	256
740	7	18.8	62.1	キレンスク_ロシア	ロシア	57.77	N	108.07	E	256
740	8	15.4	55.5	キレンスク_ロシア	ロシア	57.77	N	108.07	E	256
740	9	7	39.8	キレンスク_ロシア	ロシア	57.77	N	108.07	E	256
740	10	-1.8	30.3	キレンスク_ロシア	ロシア	57.77	N	108.07	E	256
740	11	-15.7	26.7	キレンスク_ロシア	ロシア	57.77	N	108.07	E	256
740	12	-24.9	25.6	キレンスク_ロシア	ロシア	57.77	N	108.07	E	256
741	1	-18.6	NA	キロフスキー_ロシア	ロシア	45.1	N	133.5	E	97
741	2	-13.6	NA	キロフスキー_ロシア	ロシア	45.1	N	133.5	E	97
741	3	-3.9	NA	キロフスキー_ロシア	ロシア	45.1	N	133.5	E	97
741	4	6.8	NA	キロフスキー_ロシア	ロシア	45.1	N	133.5	E	97
741	5	14.1	NA	キロフスキー_ロシア	ロシア	45.1	N	133.5	E	97
741	6	18.9	NA	キロフスキー_ロシア	ロシア	45.1	N	133.5	E	97
741	7	22.3	NA	キロフスキー_ロシア	ロシア	45.1	N	133.5	E	97
741	8	21.5	NA	キロフスキー_ロシア	ロシア	45.1	N	133.5	E	97
741	9	15.4	NA	キロフスキー_ロシア	ロシア	45.1	N	133.5	E	97
741	10	7	NA	キロフスキー_ロシア	ロシア	45.1	N	133.5	E	97
741	11	-4.7	NA	キロフスキー_ロシア	ロシア	45.1	N	133.5	E	97
741	12	-15.6	NA	キロフスキー_ロシア	ロシア	45.1	N	133.5	E	97
742	1	-18.6	NA	クイシトフカ_ロシア	ロシア	56.61	N	76.56	E	NA
742	2	-15.5	NA	クイシトフカ_ロシア	ロシア	56.61	N	76.56	E	NA
742	3	-6.9	NA	クイシトフカ_ロシア	ロシア	56.61	N	76.56	E	NA
742	4	2.8	NA	クイシトフカ_ロシア	ロシア	56.61	N	76.56	E	NA
742	5	10.7	NA	クイシトフカ_ロシア	ロシア	56.61	N	76.56	E	NA
742	6	16.4	NA	クイシトフカ_ロシア	ロシア	56.61	N	76.56	E	NA
742	7	18.5	NA	クイシトフカ_ロシア	ロシア	56.61	N	76.56	E	NA
742	8	15.3	NA	クイシトフカ_ロシア	ロシア	56.61	N	76.56	E	NA
742	9	9.2	NA	クイシトフカ_ロシア	ロシア	56.61	N	76.56	E	NA
742	10	2.2	NA	クイシトフカ_ロシア	ロシア	56.61	N	76.56	E	NA
742	11	-8.3	NA	クイシトフカ_ロシア	ロシア	56.61	N	76.56	E	NA
742	12	-15.8	NA	クイシトフカ_ロシア	ロシア	56.61	N	76.56	E	NA
743	1	-13.5	NA	クディムカル_ロシア	ロシア	59.02	N	54.65	E	186
743	2	-12.1	NA	クディムカル_ロシア	ロシア	59.02	N	54.65	E	186
743	3	-4.7	NA	クディムカル_ロシア	ロシア	59.02	N	54.65	E	186
743	4	3	NA	クディムカル_ロシア	ロシア	59.02	N	54.65	E	186
743	5	10.5	NA	クディムカル_ロシア	ロシア	59.02	N	54.65	E	186
743	6	15.5	NA	クディムカル_ロシア	ロシア	59.02	N	54.65	E	186
743	7	17.6	NA	クディムカル_ロシア	ロシア	59.02	N	54.65	E	186
743	8	14.8	NA	クディムカル_ロシア	ロシア	59.02	N	54.65	E	186
743	9	9.4	NA	クディムカル_ロシア	ロシア	59.02	N	54.65	E	186
743	10	2.4	NA	クディムカル_ロシア	ロシア	59.02	N	54.65	E	186
743	11	-6.1	NA	クディムカル_ロシア	ロシア	59.02	N	54.65	E	186
743	12	-11.4	NA	クディムカル_ロシア	ロシア	59.02	N	54.65	E	186
744	1	-17.6	NA	クピノ_ロシア	ロシア	54.39	N	77.31	E	NA
744	2	-15.7	NA	クピノ_ロシア	ロシア	54.39	N	77.31	E	NA
744	3	-7.2	NA	クピノ_ロシア	ロシア	54.39	N	77.31	E	NA
744	4	4.8	NA	クピノ_ロシア	ロシア	54.39	N	77.31	E	NA
744	5	12.8	NA	クピノ_ロシア	ロシア	54.39	N	77.31	E	NA
744	6	18	NA	クピノ_ロシア	ロシア	54.39	N	77.31	E	NA
744	7	19.9	NA	クピノ_ロシア	ロシア	54.39	N	77.31	E	NA
744	8	17.2	NA	クピノ_ロシア	ロシア	54.39	N	77.31	E	NA
744	9	11	NA	クピノ_ロシア	ロシア	54.39	N	77.31	E	NA
744	10	3.7	NA	クピノ_ロシア	ロシア	54.39	N	77.31	E	NA
744	11	-6.7	NA	クピノ_ロシア	ロシア	54.39	N	77.31	E	NA
744	12	-14.8	NA	クピノ_ロシア	ロシア	54.39	N	77.31	E	NA
745	1	-36	19.1	クユシュル_ロシア	ロシア	70.68	N	127.4	E	30
745	2	-34.4	10.9	クユシュル_ロシア	ロシア	70.68	N	127.4	E	30
745	3	-25.5	17.1	クユシュル_ロシア	ロシア	70.68	N	127.4	E	30
745	4	-13.1	12.9	クユシュル_ロシア	ロシア	70.68	N	127.4	E	30
745	5	-2	21	クユシュル_ロシア	ロシア	70.68	N	127.4	E	30
745	6	9.5	33.2	クユシュル_ロシア	ロシア	70.68	N	127.4	E	30
745	7	13.2	55	クユシュル_ロシア	ロシア	70.68	N	127.4	E	30
745	8	10.4	64.9	クユシュル_ロシア	ロシア	70.68	N	127.4	E	30
745	9	2.8	40.5	クユシュル_ロシア	ロシア	70.68	N	127.4	E	30
745	10	-10.5	37.1	クユシュル_ロシア	ロシア	70.68	N	127.4	E	30
745	11	-28	24.9	クユシュル_ロシア	ロシア	70.68	N	127.4	E	30
745	12	-35.5	15.8	クユシュル_ロシア	ロシア	70.68	N	127.4	E	30
746	1	-14.6	27.6	クラスノウフィムスク_ロシア	ロシア	56.65	N	57.78	E	205
746	2	-13.4	26.4	クラスノウフィムスク_ロシア	ロシア	56.65	N	57.78	E	205
746	3	-5.5	32.3	クラスノウフィムスク_ロシア	ロシア	56.65	N	57.78	E	205
746	4	3.7	39.1	クラスノウフィムスク_ロシア	ロシア	56.65	N	57.78	E	205
