no	station	url	continent
57447	エンシー（恩施）〔フーペイ（湖北）省〕 - 中華人民共和国   緯度：30.28°N   経度：109.47°E   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=57447	アジア
51243	カラマイ（克拉瑪依）〔シンチアン（新疆）ウイグル自治区〕 - 中華人民共和国   緯度：45.62°N   経度：84.85°E   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=51243	アジア
57993	カンチョウ〔チアンシー（江西）省〕 - 中華人民共和国   緯度：25.87°N   経度：115.00°E   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=57993	アジア
56146	ガルツェ（甘孜）〔スーチョワン（四川）省〕 - 中華人民共和国   緯度：31.62°N   経度：100.00°E   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=56146	アジア
52754	ガンツァ（剛察）〔チンハイ（青海）省〕 - 中華人民共和国   緯度：37.33°N   経度：100.13°E   高度：3301 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=52754	アジア
51644	クチャ（庫車）〔シンチアン（新疆）ウイグル自治区〕 - 中華人民共和国   緯度：41.72°N   経度：82.95°E   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=51644	アジア
56778	クンミン（昆明）〔ユンナン（雲南）省〕 - 中華人民共和国   緯度：25.02°N   経度：102.68°E   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=56778	アジア
52955	グイナン（貴南）〔チンハイ（青海）省〕 - 中華人民共和国   緯度：35.58°N   経度：100.75°E   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=52955	アジア
59254	コイピン（桂平） - 中華人民共和国   緯度：23.40°N   経度：110.08°E   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=59254	アジア
57816	コイヤン（貴陽）〔コイチョウ（貴州）省〕 - 中華人民共和国   緯度：26.58°N   経度：106.73°E   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=57816	アジア
57957	コイリン（桂林）〔コワンシー（広西）チワン族自治区〕 - 中華人民共和国   緯度：25.33°N   経度：110.30°E   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=57957	アジア
51656	コルラ（庫爾勤）〔シンチアン（新疆）ウイグル自治区〕 - 中華人民共和国   緯度：41.75°N   経度：86.13°E   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=51656	アジア
59287	コワンチョウ（広州）〔コワントン（広東）省〕 - 中華人民共和国   緯度：23.22°N   経度：113.48°E   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=59287	アジア
52818	ゴルムド（格爾木）〔チンハイ（青海）省〕 - 中華人民共和国   緯度：36.42°N   経度：94.90°E   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=52818	アジア
55472	シェンチャー（申扎）〔チベット自治区〕 - 中華人民共和国   緯度：30.95°N   経度：88.63°E   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=55472	アジア
54342	シェンヤン（瀋陽）〔リャオニン（遼寧）省〕 - 中華人民共和国   緯度：41.73°N   経度：123.52°E   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=54342	アジア
55578	シガツェ（日喀則）〔チベット自治区〕 - 中華人民共和国   緯度：29.25°N   経度：88.88°E   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=55578	アジア
59501	シャンウェイ（汕尾）〔コワントン（広東）省〕 - 中華人民共和国   緯度：22.78°N   経度：115.37°E   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=59501	アジア
50968	シャンチー（尚志）〔ヘイロンチアン（黒竜江）省〕 - 中華人民共和国   緯度：45.22°N   経度：127.97°E   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=50968	アジア
58362	シャンハイ（上海）〔シャンハイ（上海）市〕 - 中華人民共和国   緯度：31.42°N   経度：121.45°E   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=58362	アジア
58027	シューチョウ（徐州）〔チアンスー（江蘇）省〕 - 中華人民共和国   緯度：34.28°N   経度：117.15°E   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=58027	アジア
54102	シリンホト（錫林浩特）〔内モンゴル自治区〕 - 中華人民共和国   緯度：43.95°N   経度：116.12°E   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=54102	アジア
57297	シンヤン（信陽）〔ホーナン（河南）省〕 - 中華人民共和国   緯度：32.13°N   経度：114.05°E   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=57297	アジア
57036	シーアン（西安） - 中華人民共和国   緯度：34.30°N   経度：108.93°E   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=57036	アジア
56571	シーチャン（西昌）〔スーチョワン（四川）省〕 - 中華人民共和国   緯度：27.90°N   経度：102.27°E   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=56571	アジア
55228	シーチュワンホー（獅泉河）〔チベット自治区〕 - 中華人民共和国   緯度：32.50°N   経度：80.08°E   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=55228	アジア
52866	シーニン（西寧）〔チンハイ（青海）省〕 - 中華人民共和国   緯度：36.62°N   経度：101.77°E   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=52866	アジア
54026	ジャルド旗（扎魯特旗）〔内モンゴル自治区〕 - 中華人民共和国   緯度：44.57°N   経度：120.90°E   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=54026	アジア
59316	スワトウ/シャントウ（汕頭）〔コワントン（広東）省〕 - 中華人民共和国   緯度：23.40°N   経度：116.68°E   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=59316	アジア
50564	スンウー（孫呉）〔ヘイロンチアン（黒竜江）省〕 - 中華人民共和国   緯度：49.43°N   経度：127.35°E   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=50564	アジア
54157	スーピン（四平）〔チーリン（吉林）省〕 - 中華人民共和国   緯度：43.18°N   経度：124.33°E   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=54157	アジア
56106	ソシェン（索県）〔チベット自治区〕 - 中華人民共和国   緯度：31.88°N   経度：93.78°E   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=56106	アジア
53772	タイユワン（太原）〔シャンシー(山西）省〕 - 中華人民共和国   緯度：37.62°N   経度：112.58°E   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=53772	アジア
54497	タントン（丹東）〔リャオニン（遼寧）省〕 - 中華人民共和国   緯度：40.05°N   経度：124.33°E   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=54497	アジア
52713	ターチャイダム（大柴旦）〔チンハイ（青海）省〕 - 中華人民共和国   緯度：37.85°N   経度：95.37°E   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=52713	アジア
54662	ターリエン（大連）〔リャオニン（遼寧）省〕 - 中華人民共和国   緯度：38.90°N   経度：121.63°E   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=54662	アジア
53352	ダルハンムミンガン連合旗（百霊廊）〔内モンゴル自治区〕 - 中華人民共和国   緯度：41.70°N   経度：110.43°E   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=53352	アジア
56046	ダルラ（達日）〔チンハイ（青海）省〕 - 中華人民共和国   緯度：33.75°N   経度：99.65°E   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=56046	アジア
52533	チウチュワン（酒泉）〔カンスー(甘粛）省〕 - 中華人民共和国   緯度：39.77°N   経度：98.48°E   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=52533	アジア
57083	チェンチョウ（鄭州）〔ホーナン（河南）省〕 - 中華人民共和国   緯度：34.72°N   経度：113.65°E   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=57083	アジア
53863	チエシウ（介休）〔シャンシー(山西）省〕 - 中華人民共和国   緯度：37.03°N   経度：111.92°E   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=53863	アジア
50745	チチハル（斉斉哈爾）〔ヘイロンチアン（黒竜江）省〕 - 中華人民共和国   緯度：47.38°N   経度：123.92°E   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=50745	アジア
54324	チャオヤン（朝陽）〔リャオニン（遼寧）省〕 - 中華人民共和国   緯度：41.55°N   経度：120.45°E   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=54324	アジア
56137	チャムド（昌都）〔チベット自治区〕 - 中華人民共和国   緯度：31.15°N   経度：97.17°E   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=56137	アジア
54236	チャンウー（彰武）〔リャオニン（遼寧）省〕 - 中華人民共和国   緯度：42.42°N   経度：122.53°E   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=54236	アジア
57679	チャンシー（長沙）〔フーナン（湖南）省〕 - 中華人民共和国   緯度：28.20°N   経度：113.08°E   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=57679	アジア
54161	チャンチュン（長春）〔チーリン（吉林）省〕 - 中華人民共和国   緯度：43.90°N   経度：125.22°E   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=54161	アジア
59855	チュンハイ（瓊海）〔ハイナン（海南）省〕 - 中華人民共和国   緯度：19.23°N   経度：110.47°E   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=59855	アジア
56768	チューシュン（楚雄）〔ユンナン（雲南）省〕 - 中華人民共和国   緯度：25.02°N   経度：101.52°E   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=56768	アジア
56021	チューマルレブ（曲麻莱）〔チンハイ（青海）省〕 - 中華人民共和国   緯度：34.13°N   経度：95.78°E   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=56021	アジア
58477	チョウシャン（定海）〔チョーチアン（浙江）省〕 - 中華人民共和国   緯度：30.03°N   経度：122.12°E   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=58477	アジア
57516	チョンチン（重慶）〔チョンチン（重慶）市〕 - 中華人民共和国   緯度：29.58°N   経度：106.47°E   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=57516	アジア
54423	チョントー（承徳）〔ホーペイ（河北）省〕 - 中華人民共和国   緯度：40.97°N   経度：117.92°E   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=54423	アジア
50949	チンクエオ（前郭爾羅斯）〔チーリン（吉林）省〕 - 中華人民共和国   緯度：45.08°N   経度：124.87°E   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=50949	アジア
54857	チンタオ（青島）〔シャントン（山東）省〕 - 中華人民共和国   緯度：36.07°N   経度：120.33°E   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=54857	アジア
59632	チンチョウ（欽州）〔コワンシー（広西）チワン族自治区〕 - 中華人民共和国   緯度：21.95°N   経度：108.62°E   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=59632	アジア
54337	チンチョウ（錦州）〔リャオニン（遼寧）省〕 - 中華人民共和国   緯度：41.13°N   経度：121.12°E   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=54337	アジア
58527	チントーチェン（景徳鎮）〔チアンシー（江西）省〕 - 中華人民共和国   緯度：29.30°N   経度：117.20°E   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=58527	アジア
57131	チンホー（精河）〔シャンシー（陝西）省〕 - 中華人民共和国   緯度：34.43°N   経度：108.97°E   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=57131	アジア
57799	チーアン（吉安）〔チアンシー省〕 - 中華人民共和国   緯度：27.12°N   経度：114.97°E   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=57799	アジア
50978	チーシー（鶏西）〔ヘイロンチアン（黒竜江）省〕 - 中華人民共和国   緯度：45.30°N   経度：130.92°E   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=50978	アジア
51379	チータイ（奇台）〔シンチアン（新疆）ウイグル自治区〕 - 中華人民共和国   緯度：44.02°N   経度：89.57°E   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=51379	アジア
57745	チーチアン〔フーナン（湖南）省〕 - 中華人民共和国   緯度：27.45°N   経度：109.68°E   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=57745	アジア
54823	チーナン（済南）〔シャントン（山東）省〕 - 中華人民共和国   緯度：36.60°N   経度：117.05°E   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=54823	アジア
54527	ティエンチン（天津） - 中華人民共和国   緯度：39.10°N   経度：117.17°E   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=54527	アジア
51765	ティカンリク（鉄千里克）〔シンチアン（新疆）ウイグル自治区〕 - 中華人民共和国   緯度：40.63°N   経度：87.70°E   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=51765	アジア
54909	ティンタオ（定陶）〔シャントン（山東）省〕 - 中華人民共和国   緯度：35.08°N   経度：115.52°E   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=54909	アジア
56444	デチェン（徳欽）〔ユンナン（雲南）省〕 - 中華人民共和国   緯度：28.45°N   経度：98.88°E   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=56444	アジア
56116	デンチェン（丁青）〔チベット自治区〕 - 中華人民共和国   緯度：31.42°N   経度：95.60°E   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=56116	アジア
51573	トゥルファン（吐魯番）〔シンチアン（新疆）ウイグル自治区〕 - 中華人民共和国   緯度：42.93°N   経度：89.20°E   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=51573	アジア
52418	トゥンホワン（敦煌）〔カンスー(甘粛）省〕 - 中華人民共和国   緯度：40.15°N   経度：94.68°E   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=52418	アジア
52836	トゥーラン（都蘭）〔チンハイ（青海）省〕 - 中華人民共和国   緯度：36.30°N   経度：98.10°E   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=52836	アジア
50434	トゥーリーホー（図里河） - 中華人民共和国   緯度：50.48°N   経度：121.68°E   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=50434	アジア
56739	トンチョン（騰衝）〔ユンナン（雲南）省〕 - 中華人民共和国   緯度：24.98°N   経度：98.50°E   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=56739	アジア
59838	トンファン（東方）〔ハイナン（海南）省〕 - 中華人民共和国   緯度：19.10°N   経度：108.62°E   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=59838	アジア
50963	トンホー（通河）〔ヘイロンチアン（黒竜江）省〕 - 中華人民共和国   緯度：45.97°N   経度：128.73°E   高度：- (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=50963	アジア
